sample_id,official_split,image_relpath,map_relpath
22650,train,images/images/train/COCO_train2014_000000022650.jpg,maps/train/COCO_train2014_000000022650.png
226505,train,images/images/train/COCO_train2014_000000226505.jpg,maps/train/COCO_train2014_000000226505.png
22651,train,images/images/train/COCO_train2014_000000022651.jpg,maps/train/COCO_train2014_000000022651.png
226517,train,images/images/train/COCO_train2014_000000226517.jpg,maps/train/COCO_train2014_000000226517.png
226528,train,images/images/train/COCO_train2014_000000226528.jpg,maps/train/COCO_train2014_000000226528.png
226559,train,images/images/train/COCO_train2014_000000226559.jpg,maps/train/COCO_train2014_000000226559.png
22658,train,images/images/train/COCO_train2014_000000022658.jpg,maps/train/COCO_train2014_000000022658.png
226595,train,images/images/train/COCO_train2014_000000226595.jpg,maps/train/COCO_train2014_000000226595.png
226936,train,images/images/train/COCO_train2014_000000226936.jpg,maps/train/COCO_train2014_000000226936.png
22696,train,images/images/train/COCO_train2014_000000022696.jpg,maps/train/COCO_train2014_000000022696.png
2270,train,images/images/train/COCO_train2014_000000002270.jpg,maps/train/COCO_train2014_000000002270.png
227010,train,images/images/train/COCO_train2014_000000227010.jpg,maps/train/COCO_train2014_000000227010.png
227040,train,images/images/train/COCO_train2014_000000227040.jpg,maps/train/COCO_train2014_000000227040.png
227061,train,images/images/train/COCO_train2014_000000227061.jpg,maps/train/COCO_train2014_000000227061.png
227178,train,images/images/train/COCO_train2014_000000227178.jpg,maps/train/COCO_train2014_000000227178.png
227205,train,images/images/train/COCO_train2014_000000227205.jpg,maps/train/COCO_train2014_000000227205.png
227502,train,images/images/train/COCO_train2014_000000227502.jpg,maps/train/COCO_train2014_000000227502.png
227554,train,images/images/train/COCO_train2014_000000227554.jpg,maps/train/COCO_train2014_000000227554.png
227675,train,images/images/train/COCO_train2014_000000227675.jpg,maps/train/COCO_train2014_000000227675.png
227723,train,images/images/train/COCO_train2014_000000227723.jpg,maps/train/COCO_train2014_000000227723.png
227743,train,images/images/train/COCO_train2014_000000227743.jpg,maps/train/COCO_train2014_000000227743.png
227825,train,images/images/train/COCO_train2014_000000227825.jpg,maps/train/COCO_train2014_000000227825.png
227843,train,images/images/train/COCO_train2014_000000227843.jpg,maps/train/COCO_train2014_000000227843.png
227939,train,images/images/train/COCO_train2014_000000227939.jpg,maps/train/COCO_train2014_000000227939.png
227946,train,images/images/train/COCO_train2014_000000227946.jpg,maps/train/COCO_train2014_000000227946.png
22796,train,images/images/train/COCO_train2014_000000022796.jpg,maps/train/COCO_train2014_000000022796.png
227978,train,images/images/train/COCO_train2014_000000227978.jpg,maps/train/COCO_train2014_000000227978.png
228098,train,images/images/train/COCO_train2014_000000228098.jpg,maps/train/COCO_train2014_000000228098.png
2281,train,images/images/train/COCO_train2014_000000002281.jpg,maps/train/COCO_train2014_000000002281.png
228246,train,images/images/train/COCO_train2014_000000228246.jpg,maps/train/COCO_train2014_000000228246.png
228398,train,images/images/train/COCO_train2014_000000228398.jpg,maps/train/COCO_train2014_000000228398.png
2284,train,images/images/train/COCO_train2014_000000002284.jpg,maps/train/COCO_train2014_000000002284.png
228434,train,images/images/train/COCO_train2014_000000228434.jpg,maps/train/COCO_train2014_000000228434.png
228456,train,images/images/train/COCO_train2014_000000228456.jpg,maps/train/COCO_train2014_000000228456.png
22871,train,images/images/train/COCO_train2014_000000022871.jpg,maps/train/COCO_train2014_000000022871.png
228783,train,images/images/train/COCO_train2014_000000228783.jpg,maps/train/COCO_train2014_000000228783.png
228799,train,images/images/train/COCO_train2014_000000228799.jpg,maps/train/COCO_train2014_000000228799.png
228920,train,images/images/train/COCO_train2014_000000228920.jpg,maps/train/COCO_train2014_000000228920.png
228953,train,images/images/train/COCO_train2014_000000228953.jpg,maps/train/COCO_train2014_000000228953.png
229058,train,images/images/train/COCO_train2014_000000229058.jpg,maps/train/COCO_train2014_000000229058.png
229078,train,images/images/train/COCO_train2014_000000229078.jpg,maps/train/COCO_train2014_000000229078.png
229233,train,images/images/train/COCO_train2014_000000229233.jpg,maps/train/COCO_train2014_000000229233.png
229302,train,images/images/train/COCO_train2014_000000229302.jpg,maps/train/COCO_train2014_000000229302.png
229472,train,images/images/train/COCO_train2014_000000229472.jpg,maps/train/COCO_train2014_000000229472.png
22949,train,images/images/train/COCO_train2014_000000022949.jpg,maps/train/COCO_train2014_000000022949.png
229511,train,images/images/train/COCO_train2014_000000229511.jpg,maps/train/COCO_train2014_000000229511.png
229825,train,images/images/train/COCO_train2014_000000229825.jpg,maps/train/COCO_train2014_000000229825.png
229827,train,images/images/train/COCO_train2014_000000229827.jpg,maps/train/COCO_train2014_000000229827.png
229833,train,images/images/train/COCO_train2014_000000229833.jpg,maps/train/COCO_train2014_000000229833.png
229875,train,images/images/train/COCO_train2014_000000229875.jpg,maps/train/COCO_train2014_000000229875.png
229949,train,images/images/train/COCO_train2014_000000229949.jpg,maps/train/COCO_train2014_000000229949.png
229969,train,images/images/train/COCO_train2014_000000229969.jpg,maps/train/COCO_train2014_000000229969.png
230046,train,images/images/train/COCO_train2014_000000230046.jpg,maps/train/COCO_train2014_000000230046.png
230061,train,images/images/train/COCO_train2014_000000230061.jpg,maps/train/COCO_train2014_000000230061.png
230127,train,images/images/train/COCO_train2014_000000230127.jpg,maps/train/COCO_train2014_000000230127.png
230133,train,images/images/train/COCO_train2014_000000230133.jpg,maps/train/COCO_train2014_000000230133.png
230141,train,images/images/train/COCO_train2014_000000230141.jpg,maps/train/COCO_train2014_000000230141.png
23015,train,images/images/train/COCO_train2014_000000023015.jpg,maps/train/COCO_train2014_000000023015.png
230152,train,images/images/train/COCO_train2014_000000230152.jpg,maps/train/COCO_train2014_000000230152.png
230164,train,images/images/train/COCO_train2014_000000230164.jpg,maps/train/COCO_train2014_000000230164.png
230178,train,images/images/train/COCO_train2014_000000230178.jpg,maps/train/COCO_train2014_000000230178.png
23025,train,images/images/train/COCO_train2014_000000023025.jpg,maps/train/COCO_train2014_000000023025.png
230291,train,images/images/train/COCO_train2014_000000230291.jpg,maps/train/COCO_train2014_000000230291.png
230334,train,images/images/train/COCO_train2014_000000230334.jpg,maps/train/COCO_train2014_000000230334.png
230340,train,images/images/train/COCO_train2014_000000230340.jpg,maps/train/COCO_train2014_000000230340.png
230522,train,images/images/train/COCO_train2014_000000230522.jpg,maps/train/COCO_train2014_000000230522.png
230554,train,images/images/train/COCO_train2014_000000230554.jpg,maps/train/COCO_train2014_000000230554.png
230578,train,images/images/train/COCO_train2014_000000230578.jpg,maps/train/COCO_train2014_000000230578.png
230707,train,images/images/train/COCO_train2014_000000230707.jpg,maps/train/COCO_train2014_000000230707.png
230727,train,images/images/train/COCO_train2014_000000230727.jpg,maps/train/COCO_train2014_000000230727.png
230741,train,images/images/train/COCO_train2014_000000230741.jpg,maps/train/COCO_train2014_000000230741.png
230752,train,images/images/train/COCO_train2014_000000230752.jpg,maps/train/COCO_train2014_000000230752.png
230844,train,images/images/train/COCO_train2014_000000230844.jpg,maps/train/COCO_train2014_000000230844.png
230851,train,images/images/train/COCO_train2014_000000230851.jpg,maps/train/COCO_train2014_000000230851.png
230864,train,images/images/train/COCO_train2014_000000230864.jpg,maps/train/COCO_train2014_000000230864.png
230889,train,images/images/train/COCO_train2014_000000230889.jpg,maps/train/COCO_train2014_000000230889.png
23089,train,images/images/train/COCO_train2014_000000023089.jpg,maps/train/COCO_train2014_000000023089.png
23093,train,images/images/train/COCO_train2014_000000023093.jpg,maps/train/COCO_train2014_000000023093.png
23098,train,images/images/train/COCO_train2014_000000023098.jpg,maps/train/COCO_train2014_000000023098.png
230991,train,images/images/train/COCO_train2014_000000230991.jpg,maps/train/COCO_train2014_000000230991.png
231056,train,images/images/train/COCO_train2014_000000231056.jpg,maps/train/COCO_train2014_000000231056.png
231062,train,images/images/train/COCO_train2014_000000231062.jpg,maps/train/COCO_train2014_000000231062.png
231104,train,images/images/train/COCO_train2014_000000231104.jpg,maps/train/COCO_train2014_000000231104.png
231142,train,images/images/train/COCO_train2014_000000231142.jpg,maps/train/COCO_train2014_000000231142.png
231368,train,images/images/train/COCO_train2014_000000231368.jpg,maps/train/COCO_train2014_000000231368.png
23137,train,images/images/train/COCO_train2014_000000023137.jpg,maps/train/COCO_train2014_000000023137.png
231373,train,images/images/train/COCO_train2014_000000231373.jpg,maps/train/COCO_train2014_000000231373.png
231378,train,images/images/train/COCO_train2014_000000231378.jpg,maps/train/COCO_train2014_000000231378.png
231395,train,images/images/train/COCO_train2014_000000231395.jpg,maps/train/COCO_train2014_000000231395.png
231401,train,images/images/train/COCO_train2014_000000231401.jpg,maps/train/COCO_train2014_000000231401.png
231677,train,images/images/train/COCO_train2014_000000231677.jpg,maps/train/COCO_train2014_000000231677.png
231714,train,images/images/train/COCO_train2014_000000231714.jpg,maps/train/COCO_train2014_000000231714.png
231801,train,images/images/train/COCO_train2014_000000231801.jpg,maps/train/COCO_train2014_000000231801.png
231845,train,images/images/train/COCO_train2014_000000231845.jpg,maps/train/COCO_train2014_000000231845.png
231905,train,images/images/train/COCO_train2014_000000231905.jpg,maps/train/COCO_train2014_000000231905.png
231932,train,images/images/train/COCO_train2014_000000231932.jpg,maps/train/COCO_train2014_000000231932.png
23194,train,images/images/train/COCO_train2014_000000023194.jpg,maps/train/COCO_train2014_000000023194.png
231963,train,images/images/train/COCO_train2014_000000231963.jpg,maps/train/COCO_train2014_000000231963.png
232011,train,images/images/train/COCO_train2014_000000232011.jpg,maps/train/COCO_train2014_000000232011.png
232167,train,images/images/train/COCO_train2014_000000232167.jpg,maps/train/COCO_train2014_000000232167.png
232263,train,images/images/train/COCO_train2014_000000232263.jpg,maps/train/COCO_train2014_000000232263.png
232339,train,images/images/train/COCO_train2014_000000232339.jpg,maps/train/COCO_train2014_000000232339.png
232420,train,images/images/train/COCO_train2014_000000232420.jpg,maps/train/COCO_train2014_000000232420.png
232484,train,images/images/train/COCO_train2014_000000232484.jpg,maps/train/COCO_train2014_000000232484.png
23258,train,images/images/train/COCO_train2014_000000023258.jpg,maps/train/COCO_train2014_000000023258.png
232656,train,images/images/train/COCO_train2014_000000232656.jpg,maps/train/COCO_train2014_000000232656.png
232689,train,images/images/train/COCO_train2014_000000232689.jpg,maps/train/COCO_train2014_000000232689.png
232717,train,images/images/train/COCO_train2014_000000232717.jpg,maps/train/COCO_train2014_000000232717.png
232723,train,images/images/train/COCO_train2014_000000232723.jpg,maps/train/COCO_train2014_000000232723.png
232781,train,images/images/train/COCO_train2014_000000232781.jpg,maps/train/COCO_train2014_000000232781.png
232875,train,images/images/train/COCO_train2014_000000232875.jpg,maps/train/COCO_train2014_000000232875.png
233040,train,images/images/train/COCO_train2014_000000233040.jpg,maps/train/COCO_train2014_000000233040.png
233064,train,images/images/train/COCO_train2014_000000233064.jpg,maps/train/COCO_train2014_000000233064.png
233093,train,images/images/train/COCO_train2014_000000233093.jpg,maps/train/COCO_train2014_000000233093.png
23315,train,images/images/train/COCO_train2014_000000023315.jpg,maps/train/COCO_train2014_000000023315.png
233319,train,images/images/train/COCO_train2014_000000233319.jpg,maps/train/COCO_train2014_000000233319.png
233395,train,images/images/train/COCO_train2014_000000233395.jpg,maps/train/COCO_train2014_000000233395.png
233428,train,images/images/train/COCO_train2014_000000233428.jpg,maps/train/COCO_train2014_000000233428.png
233453,train,images/images/train/COCO_train2014_000000233453.jpg,maps/train/COCO_train2014_000000233453.png
233642,train,images/images/train/COCO_train2014_000000233642.jpg,maps/train/COCO_train2014_000000233642.png
233697,train,images/images/train/COCO_train2014_000000233697.jpg,maps/train/COCO_train2014_000000233697.png
233706,train,images/images/train/COCO_train2014_000000233706.jpg,maps/train/COCO_train2014_000000233706.png
234217,train,images/images/train/COCO_train2014_000000234217.jpg,maps/train/COCO_train2014_000000234217.png
234236,train,images/images/train/COCO_train2014_000000234236.jpg,maps/train/COCO_train2014_000000234236.png
23424,train,images/images/train/COCO_train2014_000000023424.jpg,maps/train/COCO_train2014_000000023424.png
234244,train,images/images/train/COCO_train2014_000000234244.jpg,maps/train/COCO_train2014_000000234244.png
23434,train,images/images/train/COCO_train2014_000000023434.jpg,maps/train/COCO_train2014_000000023434.png
234352,train,images/images/train/COCO_train2014_000000234352.jpg,maps/train/COCO_train2014_000000234352.png
234475,train,images/images/train/COCO_train2014_000000234475.jpg,maps/train/COCO_train2014_000000234475.png
234612,train,images/images/train/COCO_train2014_000000234612.jpg,maps/train/COCO_train2014_000000234612.png
2347,train,images/images/train/COCO_train2014_000000002347.jpg,maps/train/COCO_train2014_000000002347.png
234781,train,images/images/train/COCO_train2014_000000234781.jpg,maps/train/COCO_train2014_000000234781.png
234819,train,images/images/train/COCO_train2014_000000234819.jpg,maps/train/COCO_train2014_000000234819.png
234948,train,images/images/train/COCO_train2014_000000234948.jpg,maps/train/COCO_train2014_000000234948.png
234949,train,images/images/train/COCO_train2014_000000234949.jpg,maps/train/COCO_train2014_000000234949.png
235031,train,images/images/train/COCO_train2014_000000235031.jpg,maps/train/COCO_train2014_000000235031.png
235061,train,images/images/train/COCO_train2014_000000235061.jpg,maps/train/COCO_train2014_000000235061.png
235176,train,images/images/train/COCO_train2014_000000235176.jpg,maps/train/COCO_train2014_000000235176.png
235268,train,images/images/train/COCO_train2014_000000235268.jpg,maps/train/COCO_train2014_000000235268.png
235269,train,images/images/train/COCO_train2014_000000235269.jpg,maps/train/COCO_train2014_000000235269.png
235328,train,images/images/train/COCO_train2014_000000235328.jpg,maps/train/COCO_train2014_000000235328.png
23539,train,images/images/train/COCO_train2014_000000023539.jpg,maps/train/COCO_train2014_000000023539.png
235390,train,images/images/train/COCO_train2014_000000235390.jpg,maps/train/COCO_train2014_000000235390.png
235537,train,images/images/train/COCO_train2014_000000235537.jpg,maps/train/COCO_train2014_000000235537.png
235609,train,images/images/train/COCO_train2014_000000235609.jpg,maps/train/COCO_train2014_000000235609.png
235624,train,images/images/train/COCO_train2014_000000235624.jpg,maps/train/COCO_train2014_000000235624.png
235651,train,images/images/train/COCO_train2014_000000235651.jpg,maps/train/COCO_train2014_000000235651.png
235687,train,images/images/train/COCO_train2014_000000235687.jpg,maps/train/COCO_train2014_000000235687.png
235945,train,images/images/train/COCO_train2014_000000235945.jpg,maps/train/COCO_train2014_000000235945.png
236057,train,images/images/train/COCO_train2014_000000236057.jpg,maps/train/COCO_train2014_000000236057.png
236075,train,images/images/train/COCO_train2014_000000236075.jpg,maps/train/COCO_train2014_000000236075.png
236111,train,images/images/train/COCO_train2014_000000236111.jpg,maps/train/COCO_train2014_000000236111.png
236155,train,images/images/train/COCO_train2014_000000236155.jpg,maps/train/COCO_train2014_000000236155.png
236222,train,images/images/train/COCO_train2014_000000236222.jpg,maps/train/COCO_train2014_000000236222.png
236316,train,images/images/train/COCO_train2014_000000236316.jpg,maps/train/COCO_train2014_000000236316.png
236336,train,images/images/train/COCO_train2014_000000236336.jpg,maps/train/COCO_train2014_000000236336.png
23639,train,images/images/train/COCO_train2014_000000023639.jpg,maps/train/COCO_train2014_000000023639.png
236424,train,images/images/train/COCO_train2014_000000236424.jpg,maps/train/COCO_train2014_000000236424.png
236515,train,images/images/train/COCO_train2014_000000236515.jpg,maps/train/COCO_train2014_000000236515.png
236572,train,images/images/train/COCO_train2014_000000236572.jpg,maps/train/COCO_train2014_000000236572.png
236593,train,images/images/train/COCO_train2014_000000236593.jpg,maps/train/COCO_train2014_000000236593.png
236629,train,images/images/train/COCO_train2014_000000236629.jpg,maps/train/COCO_train2014_000000236629.png
236673,train,images/images/train/COCO_train2014_000000236673.jpg,maps/train/COCO_train2014_000000236673.png
236712,train,images/images/train/COCO_train2014_000000236712.jpg,maps/train/COCO_train2014_000000236712.png
236760,train,images/images/train/COCO_train2014_000000236760.jpg,maps/train/COCO_train2014_000000236760.png
236990,train,images/images/train/COCO_train2014_000000236990.jpg,maps/train/COCO_train2014_000000236990.png
237003,train,images/images/train/COCO_train2014_000000237003.jpg,maps/train/COCO_train2014_000000237003.png
237091,train,images/images/train/COCO_train2014_000000237091.jpg,maps/train/COCO_train2014_000000237091.png
237110,train,images/images/train/COCO_train2014_000000237110.jpg,maps/train/COCO_train2014_000000237110.png
237179,train,images/images/train/COCO_train2014_000000237179.jpg,maps/train/COCO_train2014_000000237179.png
237188,train,images/images/train/COCO_train2014_000000237188.jpg,maps/train/COCO_train2014_000000237188.png
237281,train,images/images/train/COCO_train2014_000000237281.jpg,maps/train/COCO_train2014_000000237281.png
237309,train,images/images/train/COCO_train2014_000000237309.jpg,maps/train/COCO_train2014_000000237309.png
237333,train,images/images/train/COCO_train2014_000000237333.jpg,maps/train/COCO_train2014_000000237333.png
237337,train,images/images/train/COCO_train2014_000000237337.jpg,maps/train/COCO_train2014_000000237337.png
237340,train,images/images/train/COCO_train2014_000000237340.jpg,maps/train/COCO_train2014_000000237340.png
237367,train,images/images/train/COCO_train2014_000000237367.jpg,maps/train/COCO_train2014_000000237367.png
237383,train,images/images/train/COCO_train2014_000000237383.jpg,maps/train/COCO_train2014_000000237383.png
237385,train,images/images/train/COCO_train2014_000000237385.jpg,maps/train/COCO_train2014_000000237385.png
237423,train,images/images/train/COCO_train2014_000000237423.jpg,maps/train/COCO_train2014_000000237423.png
237445,train,images/images/train/COCO_train2014_000000237445.jpg,maps/train/COCO_train2014_000000237445.png
23760,train,images/images/train/COCO_train2014_000000023760.jpg,maps/train/COCO_train2014_000000023760.png
237677,train,images/images/train/COCO_train2014_000000237677.jpg,maps/train/COCO_train2014_000000237677.png
237701,train,images/images/train/COCO_train2014_000000237701.jpg,maps/train/COCO_train2014_000000237701.png
237825,train,images/images/train/COCO_train2014_000000237825.jpg,maps/train/COCO_train2014_000000237825.png
237872,train,images/images/train/COCO_train2014_000000237872.jpg,maps/train/COCO_train2014_000000237872.png
237897,train,images/images/train/COCO_train2014_000000237897.jpg,maps/train/COCO_train2014_000000237897.png
237941,train,images/images/train/COCO_train2014_000000237941.jpg,maps/train/COCO_train2014_000000237941.png
238018,train,images/images/train/COCO_train2014_000000238018.jpg,maps/train/COCO_train2014_000000238018.png
238095,train,images/images/train/COCO_train2014_000000238095.jpg,maps/train/COCO_train2014_000000238095.png
238193,train,images/images/train/COCO_train2014_000000238193.jpg,maps/train/COCO_train2014_000000238193.png
238200,train,images/images/train/COCO_train2014_000000238200.jpg,maps/train/COCO_train2014_000000238200.png
238217,train,images/images/train/COCO_train2014_000000238217.jpg,maps/train/COCO_train2014_000000238217.png
238231,train,images/images/train/COCO_train2014_000000238231.jpg,maps/train/COCO_train2014_000000238231.png
238286,train,images/images/train/COCO_train2014_000000238286.jpg,maps/train/COCO_train2014_000000238286.png
238316,train,images/images/train/COCO_train2014_000000238316.jpg,maps/train/COCO_train2014_000000238316.png
238453,train,images/images/train/COCO_train2014_000000238453.jpg,maps/train/COCO_train2014_000000238453.png
238535,train,images/images/train/COCO_train2014_000000238535.jpg,maps/train/COCO_train2014_000000238535.png
238630,train,images/images/train/COCO_train2014_000000238630.jpg,maps/train/COCO_train2014_000000238630.png
238712,train,images/images/train/COCO_train2014_000000238712.jpg,maps/train/COCO_train2014_000000238712.png
238717,train,images/images/train/COCO_train2014_000000238717.jpg,maps/train/COCO_train2014_000000238717.png
23874,train,images/images/train/COCO_train2014_000000023874.jpg,maps/train/COCO_train2014_000000023874.png
238795,train,images/images/train/COCO_train2014_000000238795.jpg,maps/train/COCO_train2014_000000238795.png
238828,train,images/images/train/COCO_train2014_000000238828.jpg,maps/train/COCO_train2014_000000238828.png
238860,train,images/images/train/COCO_train2014_000000238860.jpg,maps/train/COCO_train2014_000000238860.png
238928,train,images/images/train/COCO_train2014_000000238928.jpg,maps/train/COCO_train2014_000000238928.png
239047,train,images/images/train/COCO_train2014_000000239047.jpg,maps/train/COCO_train2014_000000239047.png
23908,train,images/images/train/COCO_train2014_000000023908.jpg,maps/train/COCO_train2014_000000023908.png
239101,train,images/images/train/COCO_train2014_000000239101.jpg,maps/train/COCO_train2014_000000239101.png
23914,train,images/images/train/COCO_train2014_000000023914.jpg,maps/train/COCO_train2014_000000023914.png
239427,train,images/images/train/COCO_train2014_000000239427.jpg,maps/train/COCO_train2014_000000239427.png
239483,train,images/images/train/COCO_train2014_000000239483.jpg,maps/train/COCO_train2014_000000239483.png
23957,train,images/images/train/COCO_train2014_000000023957.jpg,maps/train/COCO_train2014_000000023957.png
239676,train,images/images/train/COCO_train2014_000000239676.jpg,maps/train/COCO_train2014_000000239676.png
239736,train,images/images/train/COCO_train2014_000000239736.jpg,maps/train/COCO_train2014_000000239736.png
239757,train,images/images/train/COCO_train2014_000000239757.jpg,maps/train/COCO_train2014_000000239757.png
239805,train,images/images/train/COCO_train2014_000000239805.jpg,maps/train/COCO_train2014_000000239805.png
239811,train,images/images/train/COCO_train2014_000000239811.jpg,maps/train/COCO_train2014_000000239811.png
239870,train,images/images/train/COCO_train2014_000000239870.jpg,maps/train/COCO_train2014_000000239870.png
24002,train,images/images/train/COCO_train2014_000000024002.jpg,maps/train/COCO_train2014_000000024002.png
240046,train,images/images/train/COCO_train2014_000000240046.jpg,maps/train/COCO_train2014_000000240046.png
240093,train,images/images/train/COCO_train2014_000000240093.jpg,maps/train/COCO_train2014_000000240093.png
240112,train,images/images/train/COCO_train2014_000000240112.jpg,maps/train/COCO_train2014_000000240112.png
240155,train,images/images/train/COCO_train2014_000000240155.jpg,maps/train/COCO_train2014_000000240155.png
240247,train,images/images/train/COCO_train2014_000000240247.jpg,maps/train/COCO_train2014_000000240247.png
240267,train,images/images/train/COCO_train2014_000000240267.jpg,maps/train/COCO_train2014_000000240267.png
240298,train,images/images/train/COCO_train2014_000000240298.jpg,maps/train/COCO_train2014_000000240298.png
24030,train,images/images/train/COCO_train2014_000000024030.jpg,maps/train/COCO_train2014_000000024030.png
24042,train,images/images/train/COCO_train2014_000000024042.jpg,maps/train/COCO_train2014_000000024042.png
240545,train,images/images/train/COCO_train2014_000000240545.jpg,maps/train/COCO_train2014_000000240545.png
240586,train,images/images/train/COCO_train2014_000000240586.jpg,maps/train/COCO_train2014_000000240586.png
240625,train,images/images/train/COCO_train2014_000000240625.jpg,maps/train/COCO_train2014_000000240625.png
240691,train,images/images/train/COCO_train2014_000000240691.jpg,maps/train/COCO_train2014_000000240691.png
24072,train,images/images/train/COCO_train2014_000000024072.jpg,maps/train/COCO_train2014_000000024072.png
240755,train,images/images/train/COCO_train2014_000000240755.jpg,maps/train/COCO_train2014_000000240755.png
24081,train,images/images/train/COCO_train2014_000000024081.jpg,maps/train/COCO_train2014_000000024081.png
240952,train,images/images/train/COCO_train2014_000000240952.jpg,maps/train/COCO_train2014_000000240952.png
241046,train,images/images/train/COCO_train2014_000000241046.jpg,maps/train/COCO_train2014_000000241046.png
24105,train,images/images/train/COCO_train2014_000000024105.jpg,maps/train/COCO_train2014_000000024105.png
241058,train,images/images/train/COCO_train2014_000000241058.jpg,maps/train/COCO_train2014_000000241058.png
24107,train,images/images/train/COCO_train2014_000000024107.jpg,maps/train/COCO_train2014_000000024107.png
241076,train,images/images/train/COCO_train2014_000000241076.jpg,maps/train/COCO_train2014_000000241076.png
241082,train,images/images/train/COCO_train2014_000000241082.jpg,maps/train/COCO_train2014_000000241082.png
241148,train,images/images/train/COCO_train2014_000000241148.jpg,maps/train/COCO_train2014_000000241148.png
241161,train,images/images/train/COCO_train2014_000000241161.jpg,maps/train/COCO_train2014_000000241161.png
241188,train,images/images/train/COCO_train2014_000000241188.jpg,maps/train/COCO_train2014_000000241188.png
241208,train,images/images/train/COCO_train2014_000000241208.jpg,maps/train/COCO_train2014_000000241208.png
241271,train,images/images/train/COCO_train2014_000000241271.jpg,maps/train/COCO_train2014_000000241271.png
24132,train,images/images/train/COCO_train2014_000000024132.jpg,maps/train/COCO_train2014_000000024132.png
241329,train,images/images/train/COCO_train2014_000000241329.jpg,maps/train/COCO_train2014_000000241329.png
241408,train,images/images/train/COCO_train2014_000000241408.jpg,maps/train/COCO_train2014_000000241408.png
241527,train,images/images/train/COCO_train2014_000000241527.jpg,maps/train/COCO_train2014_000000241527.png
241623,train,images/images/train/COCO_train2014_000000241623.jpg,maps/train/COCO_train2014_000000241623.png
241761,train,images/images/train/COCO_train2014_000000241761.jpg,maps/train/COCO_train2014_000000241761.png
241809,train,images/images/train/COCO_train2014_000000241809.jpg,maps/train/COCO_train2014_000000241809.png
241945,train,images/images/train/COCO_train2014_000000241945.jpg,maps/train/COCO_train2014_000000241945.png
242008,train,images/images/train/COCO_train2014_000000242008.jpg,maps/train/COCO_train2014_000000242008.png
242036,train,images/images/train/COCO_train2014_000000242036.jpg,maps/train/COCO_train2014_000000242036.png
242116,train,images/images/train/COCO_train2014_000000242116.jpg,maps/train/COCO_train2014_000000242116.png
242145,train,images/images/train/COCO_train2014_000000242145.jpg,maps/train/COCO_train2014_000000242145.png
242167,train,images/images/train/COCO_train2014_000000242167.jpg,maps/train/COCO_train2014_000000242167.png
242187,train,images/images/train/COCO_train2014_000000242187.jpg,maps/train/COCO_train2014_000000242187.png
242296,train,images/images/train/COCO_train2014_000000242296.jpg,maps/train/COCO_train2014_000000242296.png
24231,train,images/images/train/COCO_train2014_000000024231.jpg,maps/train/COCO_train2014_000000024231.png
242431,train,images/images/train/COCO_train2014_000000242431.jpg,maps/train/COCO_train2014_000000242431.png
242467,train,images/images/train/COCO_train2014_000000242467.jpg,maps/train/COCO_train2014_000000242467.png
242520,train,images/images/train/COCO_train2014_000000242520.jpg,maps/train/COCO_train2014_000000242520.png
242526,train,images/images/train/COCO_train2014_000000242526.jpg,maps/train/COCO_train2014_000000242526.png
242677,train,images/images/train/COCO_train2014_000000242677.jpg,maps/train/COCO_train2014_000000242677.png
242709,train,images/images/train/COCO_train2014_000000242709.jpg,maps/train/COCO_train2014_000000242709.png
242739,train,images/images/train/COCO_train2014_000000242739.jpg,maps/train/COCO_train2014_000000242739.png
242827,train,images/images/train/COCO_train2014_000000242827.jpg,maps/train/COCO_train2014_000000242827.png
2429,train,images/images/train/COCO_train2014_000000002429.jpg,maps/train/COCO_train2014_000000002429.png
242998,train,images/images/train/COCO_train2014_000000242998.jpg,maps/train/COCO_train2014_000000242998.png
243017,train,images/images/train/COCO_train2014_000000243017.jpg,maps/train/COCO_train2014_000000243017.png
243136,train,images/images/train/COCO_train2014_000000243136.jpg,maps/train/COCO_train2014_000000243136.png
243173,train,images/images/train/COCO_train2014_000000243173.jpg,maps/train/COCO_train2014_000000243173.png
243207,train,images/images/train/COCO_train2014_000000243207.jpg,maps/train/COCO_train2014_000000243207.png
243211,train,images/images/train/COCO_train2014_000000243211.jpg,maps/train/COCO_train2014_000000243211.png
243268,train,images/images/train/COCO_train2014_000000243268.jpg,maps/train/COCO_train2014_000000243268.png
243307,train,images/images/train/COCO_train2014_000000243307.jpg,maps/train/COCO_train2014_000000243307.png
243333,train,images/images/train/COCO_train2014_000000243333.jpg,maps/train/COCO_train2014_000000243333.png
243361,train,images/images/train/COCO_train2014_000000243361.jpg,maps/train/COCO_train2014_000000243361.png
243370,train,images/images/train/COCO_train2014_000000243370.jpg,maps/train/COCO_train2014_000000243370.png
243416,train,images/images/train/COCO_train2014_000000243416.jpg,maps/train/COCO_train2014_000000243416.png
243509,train,images/images/train/COCO_train2014_000000243509.jpg,maps/train/COCO_train2014_000000243509.png
243792,train,images/images/train/COCO_train2014_000000243792.jpg,maps/train/COCO_train2014_000000243792.png
243824,train,images/images/train/COCO_train2014_000000243824.jpg,maps/train/COCO_train2014_000000243824.png
243947,train,images/images/train/COCO_train2014_000000243947.jpg,maps/train/COCO_train2014_000000243947.png
243962,train,images/images/train/COCO_train2014_000000243962.jpg,maps/train/COCO_train2014_000000243962.png
243986,train,images/images/train/COCO_train2014_000000243986.jpg,maps/train/COCO_train2014_000000243986.png
